"Current time"	2018/04/17 17:43:42
#0003303	2018/06/25 13:30:25	16.75	 1.11167	0.100602	-0.813255	 5.73	21.72	21.153	 4.432	8.365560	8.859601	 0.0000	 0.7254	4835	496	282.666	101.863	21.154	  21.0504	  4.74648	  33.7809
#0003304	2018/06/25 14:00:25	16.75	 1.11727	0.100964	-0.813052	 5.72	21.54	20.986	 4.587	8.373359	8.865105	 0.0000	 0.7312	4835	496	298.290	107.178	21.004	  20.9290	  4.73459	  33.7820
#0003305	2018/06/25 14:30:25	16.75	 1.12338	0.101860	-0.812314	 5.73	21.39	20.805	 4.723	8.390465	8.879968	 0.0000	 0.7431	4835	496	302.092	108.149	20.818	  20.7282	  4.71319	  33.7699
#0003306	2018/06/25 15:00:25	16.75	 1.12534	0.101586	-0.812643	 5.73	21.27	20.746	 4.849	8.386333	8.875036	 0.0000	 0.7466	4835	496	307.088	109.883	20.794	  20.7588	  4.71659	  33.7728
#0003307	2018/06/25 15:30:25	16.75	 1.12701	0.101519	-0.812785	 5.73	21.21	20.697	 4.910	8.385667	8.873216	 0.0000	 0.7540	4835	496	307.761	110.037	20.753	  20.7281	  4.71460	  33.7812
#0003308	2018/06/25 16:00:25	16.75	 1.12778	0.101833	-0.812508	 5.73	21.19	20.674	 5.009	8.391260	8.878240	 0.0000	 0.7526	4835	496	310.141	110.842	20.732	  20.7060	  4.71173	  33.7758
#0003309	2018/06/25 16:30:25	16.75	 1.12890	0.102600	-0.811770	 5.71	21.16	20.641	 5.045	8.404752	8.891306	 0.0000	 0.7548	4835	496	322.381	115.144	20.700	  20.6687	  4.70673	  33.7652
#0003310	2018/06/25 17:00:25	16.77	 1.12898	0.100949	-0.813455	 5.71	21.12	20.639	 5.020	8.376447	8.862427	 0.0000	 0.7595	4835	496	317.930	113.558	20.702	  20.6599	  4.70662	  33.7714
#0003311	2018/06/25 17:30:25	16.77	 1.12912	0.100101	-0.814319	 5.71	21.10	20.635	 4.969	8.361939	8.847663	 0.0000	 0.7667	4835	496	303.524	108.410	20.701	  20.6671	  4.70682	  33.7672
#0003312	2018/06/25 18:00:25	16.77	 1.12887	0.098111	-0.816299	 5.73	21.12	20.642	 4.870	8.327726	8.813601	 0.0000	 0.7584	4835	496	293.040	104.720	20.727	  20.7334	  4.71394	  33.7717
#0003313	2018/06/25 18:30:25	16.77	 1.12766	0.098216	-0.816146	 5.73	21.15	20.678	 4.805	8.329190	8.815804	 0.0000	 0.7569	4835	496	281.372	100.621	20.763	  20.7337	  4.71528	  33.7823
#0003314	2018/06/25 19:00:25	16.77	 1.12622	0.095633	-0.818724	 5.73	21.20	20.720	 4.737	8.284494	8.771070	 0.0000	 0.7581	4835	496	264.143	94.626	20.852	  20.9690	  4.73858	  33.7823
#0003315	2018/06/25 19:30:25	16.77	 1.12174	0.094671	-0.819574	 5.73	21.33	20.853	 4.656	8.266761	8.754933	 0.0000	 0.7501	4835	496	248.634	89.290	20.978	  21.0583	  4.74312	  33.7479
#0003316	2018/06/25 20:00:25	16.77	 1.11914	0.091040	-0.823135	 5.73	21.39	20.931	 4.613	8.203821	8.692984	 0.0000	 0.7423	4835	496	235.770	84.779	21.043	  21.0478	  4.74802	  33.7953
#0003317	2018/06/25 20:30:25	16.77	 1.11692	0.089991	-0.824142	 5.72	21.46	20.996	 4.569	8.185257	8.674961	 0.0000	 0.7397	4835	496	209.638	75.494	21.119	  21.1833	  4.75895	  33.7753
#0003318	2018/06/25 21:00:25	16.78	 1.11332	0.090554	-0.823501	 5.72	21.57	21.104	 4.519	8.193947	8.684717	 0.0000	 0.7316	4835	496	172.383	62.191	21.212	  21.1838	  4.76105	  33.7915
#0003319	2018/06/25 21:30:25	16.78	 1.11238	0.087791	-0.826261	 5.73	21.57	21.132	 4.513	8.146371	8.637122	 0.0000	 0.7334	4835	496	157.821	56.945	21.219	  21.2385	  4.76295	  33.7636
#0003320	2018/06/25 22:00:25	16.78	 1.11019	0.086600	-0.827370	 5.72	21.65	21.197	 4.546	8.125405	8.617393	 0.0000	 0.7310	4835	496	149.931	54.177	21.294	  21.2280	  4.76811	  33.8128
#0003321	2018/06/25 22:30:25	16.78	 1.11048	0.084840	-0.829163	 5.72	21.59	21.189	 4.604	8.095340	8.586783	 0.0000	 0.7291	4835	496	127.454	45.996	21.228	  21.0876	  4.74886	  33.7705
#0003322	2018/06/25 23:00:25	16.78	 1.11124	0.083486	-0.830521	 5.72	21.59	21.166	 4.678	8.072345	8.563779	 0.0000	 0.7317	4835	496	126.361	45.620	21.249	  21.1198	  4.75245	  33.7737
#0003323	2018/06/25 23:30:25	16.78	 1.10965	0.081178	-0.832813	 5.73	21.63	21.214	 4.801	8.032416	8.524012	 0.0000	 0.7313	4835	496	69.951	25.274	21.289	  21.1391	  4.75482	  33.7773
#0003324	2018/06/26 00:00:25	16.78	 1.10874	0.079364	-0.834619	 5.73	21.65	21.241	 4.913	8.001134	8.492796	 0.0000	 0.7237	4835	496	52.561	19.009	21.337	  21.1708	  4.76043	  33.7970
#0003325	2018/06/26 00:30:25	16.78	 1.10865	0.078330	-0.835644	 5.73	21.63	21.244	 5.028	7.983413	8.475215	 0.0000	 0.7263	4835	496	49.911	18.040	21.307	  21.2197	  4.76201	  33.7709
#0003326	2018/06/26 01:00:25	16.78	 1.10808	0.077611	-0.836366	 5.71	21.69	21.261	 5.119	7.970968	8.462667	 0.0000	 0.7261	4835	496	16.535	5.987	21.401	  21.6208	  4.79692	  33.7321
#0003327	2018/06/26 01:30:25	16.78	 1.10370	0.076132	-0.837757	 5.72	21.84	21.392	 5.324	7.944585	8.437450	 0.0000	 0.7153	4835	496	43.277	15.699	21.492	  21.4980	  4.78918	  33.7673
#0003328	2018/06/26 02:00:25	16.78	 1.10198	0.075065	-0.838776	 5.72	21.89	21.444	 5.438	7.925909	8.419472	 0.0000	 0.7122	4835	496	190.787	69.268	21.537	  21.5384	  4.79256	  33.7623
#0003329	2018/06/26 02:30:25	16.78	 1.10123	0.074961	-0.838861	 5.72	21.90	21.466	 5.564	7.923941	8.417770	 0.0000	 0.7130	4835	496	242.236	87.949	21.538	  21.3631	  4.77723	  33.7787
#0003330	2018/06/26 03:00:25	16.78	 1.10352	0.074936	-0.838911	 5.71	21.83	21.397	 5.644	7.924078	8.417643	 0.0000	 0.7201	4835	496	331.130	120.018	21.449	  21.3889	  4.78017	  33.7817
#0003331	2018/06/26 03:30:25	16.78	 1.10473	0.073302	-0.840595	 5.72	21.80	21.361	 5.654	7.896408	8.389214	 0.0000	 0.7223	4835	496	318.059	115.197	21.413	  21.3860	  4.77696	  33.7586
#0003332	2018/06/26 04:00:25	16.78	 1.10559	0.072273	-0.841649	 5.73	21.78	21.335	 5.641	7.879004	8.371447	 0.0000	 0.7018	4835	496	251.938	91.198	21.384	  21.3505	  4.77118	  33.7407
#0003333	2018/06/26 04:30:25	16.78	 1.10664	0.072480	-0.841463	 5.72	21.75	21.304	 5.610	7.882786	8.374959	 0.0000	 0.7228	4835	496	286.828	103.780	21.360	  21.2953	  4.76947	  33.7706
#0003334	2018/06/26 05:00:25	16.78	 1.10805	0.072073	-0.841914	 5.72	21.70	21.261	 5.469	7.876158	8.367680	 0.0000	 0.7238	4835	496	266.863	96.460	21.309	  21.2646	  4.76500	  33.7593
#0003335	2018/06/26 05:30:25	16.78	 1.10892	0.070835	-0.843158	 5.73	21.68	21.235	 5.298	7.855174	8.346671	 0.0000	 0.7276	4835	496	252.475	91.218	21.286	  21.2861	  4.76324	  33.7284
#0003336	2018/06/26 06:00:25	16.78	 1.10739	0.073582	-0.840339	 5.73	21.79	21.281	 5.215	7.901829	8.394444	 0.0000	 0.7171	4835	496	248.109	89.889	21.428	  21.6479	  4.80544	  33.7780
#0003337	2018/06/26 06:30:25	16.78	 1.10212	0.075128	-0.838705	 5.73	21.93	21.439	 5.040	7.927025	8.420724	 0.0000	 0.7105	4835	496	287.698	104.520	21.570	  21.6906	  4.81011	  33.7813
#0003338	2018/06/26 07:00:25	16.78	 1.09853	0.079011	-0.834756	 5.72	22.01	21.547	 4.827	7.992545	8.487108	 0.0000	 0.7041	4835	496	292.607	106.465	21.648	  21.6088	  4.80142	  33.7769
#0003339	2018/06/26 07:30:25	16.78	 1.09725	0.078878	-0.834864	 5.73	22.04	21.586	 4.784	7.989967	8.484838	 0.0000	 0.7038	4835	496	305.068	111.057	21.675	  21.6583	  4.80781	  33.7885
#0003340	2018/06/26 08:00:25	16.78	 1.09650	0.079445	-0.834280	 5.73	22.06	21.609	 4.535	7.999468	8.494588	 0.0000	 0.7074	4835	496	299.787	109.160	21.687	  21.6997	  4.81091	  33.7805
#0003341	2018/06/26 08:30:25	16.78	 1.09577	0.079667	-0.834028	 5.72	22.09	21.631	 4.407	8.003078	8.498651	 0.0000	 0.7016	4835	496	287.292	104.648	21.705	  21.7464	  4.81150	  33.7485
#0003342	2018/06/26 09:00:25	16.78	 1.09510	0.080351	-0.833328	 5.72	22.11	21.651	 4.283	8.014599	8.510385	 0.0000	 0.7004	4835	496	268.379	97.817	21.736	  21.8180	  4.82254	  33.7793
#0003343	2018/06/26 09:30:25	16.78	 1.09302	0.080656	-0.832982	 5.73	22.21	21.714	 4.220	8.019294	8.515615	 0.0000	 0.6917	4835	496	220.295	80.461	21.845	  22.0843	  4.84919	  33.7802
#0003344	2018/06/26 10:00:25	16.78	 1.08790	0.080397	-0.833139	 5.73	22.35	21.869	 4.109	8.013574	8.511233	 0.0000	 0.6849	4835	496	210.132	76.946	21.977	  22.0566	  4.84811	  33.7933
#0003345	2018/06/26 10:30:25	16.78	 1.08573	0.079486	-0.834002	 5.73	22.40	21.935	 4.042	7.997457	8.495788	 0.0000	 0.6842	4835	496	184.944	67.785	22.025	  22.0251	  4.84660	  33.8061
#0003346	2018/06/26 11:00:25	16.78	 1.08544	0.077700	-0.835787	 5.73	22.38	21.944	 3.945	7.966889	8.465191	 0.0000	 0.6840	4835	496	195.219	71.510	21.995	  21.9016	  4.83441	  33.8071
#0003347	2018/06/26 11:30:25	16.78	 1.08634	0.075441	-0.838054	 5.73	22.35	21.916	 3.958	7.928524	8.426764	 0.0000	 0.6805	4835	496	182.895	66.967	21.973	  21.9389	  4.83962	  33.8188
#0003348	2018/06/26 12:00:25	16.78	 1.08645	0.073724	-0.839780	 5.71	22.37	21.913	 3.957	7.899226	8.397326	 0.0000	 0.6828	4835	496	161.070	58.990	21.986	  22.0326	  4.84591	  33.7949
#0003349	2018/06/26 12:30:25	16.78	 1.08534	0.073403	-0.840082	 5.71	22.42	21.947	 4.033	7.893467	8.391816	 0.0000	 0.6819	4835	496	152.576	55.934	22.036	  22.0737	  4.85243	  33.8139
#0003350	2018/06/26 13:00:25	16.78	 1.08418	0.073692	-0.839777	 5.71	22.45	21.982	 4.103	7.898130	8.396655	 0.0000	 0.6819	4835	496	137.038	50.252	22.051	  21.9865	  4.84424	  33.8178
#0003351	2018/06/26 13:30:25	16.78	 1.08510	0.074094	-0.839394	 5.71	22.39	21.954	 4.210	7.905206	8.403482	 0.0000	 0.6823	4835	496	116.940	42.836	21.996	  21.9465	  4.83885	  33.8069
#0003352	2018/06/26 14:00:25	16.78	 1.09151	0.074661	-0.839055	 5.72	22.16	21.760	 4.393	7.916451	8.411332	 0.0000	 0.6948	4835	496	143.562	52.288	21.700	  21.0421	  4.74378	  33.7659
#0003353	2018/06/26 14:30:25	16.78	 1.10693	0.072355	-0.841615	 5.73	21.70	21.295	 4.518	7.880721	8.372454	 0.0000	 0.7285	4835	496	239.413	86.426	21.243	  20.8946	  4.72978	  33.7709
#0003354	2018/06/26 15:00:25	16.78	 1.11581	0.070840	-0.843353	 5.73	21.44	21.030	 4.628	7.856866	8.345472	 0.0000	 0.7378	4835	496	221.964	79.718	20.981	  20.7669	  4.71893	  33.7852
#0003355	2018/06/26 15:30:25	16.78	 1.12152	0.071610	-0.842712	 5.73	21.30	20.860	 4.776	7.871395	8.358224	 0.0000	 0.7484	4835	496	214.736	76.921	20.849	  20.6993	  4.71157	  33.7798
#0003356	2018/06/26 16:00:25	16.78	 1.12460	0.072367	-0.842065	 5.73	21.24	20.768	 4.912	7.885109	8.370268	 0.0000	 0.7543	4835	496	215.568	77.147	20.801	  20.7597	  4.71610	  33.7681
#0003357	2018/06/26 16:30:25	16.78	 1.12506	0.072796	-0.841632	 5.73	21.24	20.755	 4.985	7.892565	8.377847	 0.0000	 0.7516	4835	496	223.215	79.914	20.820	  20.8004	  4.72087	  33.7741
#0003358	2018/06/26 17:00:25	16.78	 1.12508	0.074509	-0.839925	 5.73	21.24	20.754	 5.028	7.921943	8.407123	 0.0000	 0.7471	4835	496	203.907	73.004	20.823	  20.7667	  4.71856	  33.7824
#0003359	2018/06/26 17:30:25	16.78	 1.12529	0.075141	-0.839310	 5.73	21.21	20.748	 5.034	7.932839	8.417723	 0.0000	 0.7563	4835	496	187.617	67.159	20.813	  20.7453	  4.71622	  33.7806
#0003360	2018/06/26 18:00:25	16.78	 1.12540	0.075185	-0.839286	 5.72	21.21	20.745	 5.008	7.933619	8.418173	 0.0000	 0.7530	4835	496	173.639	62.162	20.818	  20.7784	  4.71907	  33.7772
#0003361	2018/06/26 18:30:25	16.78	 1.12466	0.074976	-0.839481	 5.71	21.23	20.767	 4.944	7.929852	8.414599	 0.0000	 0.7498	4835	496	169.658	60.778	20.852	  20.8337	  4.72408	  33.7734
#0003362	2018/06/26 19:00:25	16.78	 1.12327	0.075059	-0.839365	 5.73	21.27	20.808	 4.845	7.930949	8.416150	 0.0000	 0.7490	4835	496	154.858	55.531	20.903	  20.9027	  4.73060	  33.7710
#0003363	2018/06/26 19:30:25	16.78	 1.12119	0.075374	-0.839006	 5.73	21.33	20.870	 4.779	7.935833	8.421649	 0.0000	 0.7457	4835	496	134.493	48.288	20.965	  20.9547	  4.73628	  33.7752
#0003364	2018/06/26 20:00:25	16.78	 1.11938	0.074728	-0.839635	 5.72	21.37	20.923	 4.755	7.924327	8.410295	 0.0000	 0.7470	4835	496	93.385	33.565	21.021	  21.0079	  4.74123	  33.7726
#0003365	2018/06/26 20:30:25	16.78	 1.11721	0.074709	-0.839599	 5.73	21.45	20.988	 4.624	7.923491	8.410217	 0.0000	 0.7387	4835	496	46.432	16.715	21.101	  21.0459	  4.74855	  33.8010
#0003366	2018/06/26 21:00:25	16.78	 1.11475	0.075066	-0.839195	 5.73	21.54	21.061	 4.580	7.929007	8.416361	 0.0000	 0.7323	4835	496	32.658	11.777	21.191	  21.2787	  4.76800	  33.7719
#0003367	2018/06/26 21:30:25	16.78	 1.11024	0.075037	-0.839112	 5.72	21.68	21.196	 4.571	7.927425	8.416356	 0.0000	 0.7261	4835	496	12.655	4.576	21.333	  21.3811	  4.78000	  33.7865
#0003368	2018/06/26 22:00:25	16.78	 1.10685	0.074623	-0.839454	 5.72	21.75	21.297	 4.566	7.919513	8.409412	 0.0000	 0.7433	4835	496	26.327	9.535	21.408	  21.2666	  4.77749	  33.8570
#0003369	2018/06/26 22:30:25	16.78	 1.10541	0.074480	-0.839572	 5.71	21.74	21.341	 4.566	7.916730	8.406938	 0.0000	 0.7170	4835	496	53.476	19.373	21.425	  21.2653	  4.76711	  33.7755
#0003370	2018/06/26 23:00:25	16.78	 1.10606	0.074236	-0.839830	 5.71	21.67	21.321	 4.621	7.912701	8.402735	 0.0000	 0.7234	4835	496	47.581	17.216	21.361	  21.1407	  4.75436	  33.7724
#0003371	2018/06/26 23:30:25	16.78	 1.10669	0.074344	-0.839737	 5.72	21.65	21.302	 4.720	7.914708	8.404525	 0.0000	 0.7266	4835	496	40.038	14.495	21.390	  21.1819	  4.76117	  33.7941
#0003372	2018/06/27 00:00:25	16.78	 1.10604	0.074197	-0.839896	 5.73	21.66	21.322	 4.788	7.912028	8.401593	 0.0000	 0.7270	4835	496	58.802	21.296	21.408	  21.1565	  4.76012	  33.8057
#0003373	2018/06/27 00:30:25	16.78	 1.10719	0.073755	-0.840372	 5.73	21.64	21.287	 4.911	7.904753	8.393819	 0.0000	 0.7263	4835	496	47.090	17.024	21.320	  21.1992	  4.75950	  33.7671
#0003374	2018/06/27 01:00:25	16.78	 1.10843	0.073507	-0.840629	 5.73	21.67	21.250	 5.050	7.900805	8.389807	 0.0000	 0.7234	4835	496	44.001	15.909	21.326	  21.3047	  4.77268	  33.7887
#0003375	2018/06/27 01:30:25	16.78	 1.10463	0.073188	-0.840884	 5.73	21.82	21.364	 5.182	7.894438	8.384238	 0.0000	 0.7163	4835	496	18.320	6.650	21.526	  21.6337	  4.79888	  33.7374
#0003376	2018/06/27 02:00:25	16.78	 1.10066	0.071657	-0.842309	 5.73	21.94	21.483	 5.309	7.867290	8.358600	 0.0000	 0.7118	4835	496	60.221	21.883	21.581	  21.5499	  4.79854	  33.8004
#0003377	2018/06/27 02:30:25	16.78	 1.09969	0.070141	-0.843851	 5.71	21.95	21.512	 5.464	7.841136	8.331926	 0.0000	 0.7170	4835	496	151.049	54.886	21.579	  21.5181	  4.79296	  33.7814
#0003378	2018/06/27 03:00:25	16.78	 1.10069	0.069058	-0.844953	 5.72	21.91	21.482	 5.571	7.822844	8.313399	 0.0000	 0.7082	4835	496	213.613	77.551	21.534	  21.4142	  4.79288	  33.8625
#0003379	2018/06/27 03:30:25	16.78	 1.10217	0.068637	-0.845428	 5.73	21.86	21.438	 5.643	7.815977	8.305717	 0.0000	 0.7166	4835	496	221.405	80.288	21.475	  21.3955	  4.79176	  33.8684
#0003380	2018/06/27 04:00:25	16.78	 1.10457	0.069087	-0.845001	 5.73	21.80	21.366	 5.659	7.824245	8.313777	 0.0000	 0.7243	4835	496	240.029	86.932	21.410	  21.3549	  4.78792	  33.8700
#0003381	2018/06/27 04:30:25	16.78	 1.10564	0.070420	-0.843712	 5.72	21.78	21.334	 5.666	7.847299	8.336161	 0.0000	 0.6827	4835	496	248.709	90.021	21.379	  21.2805	  4.78165	  33.8790
#0003382	2018/06/27 05:00:25	16.78	 1.10766	0.071898	-0.842289	 5.72	21.71	21.273	 5.583	7.873071	8.361145	 0.0000	 0.7231	4835	496	223.058	80.630	21.312	  21.1820	  4.77262	  33.8851
#0003383	2018/06/27 05:30:25	16.78	 1.10972	0.073294	-0.840921	 5.71	21.65	21.211	 5.474	7.897463	8.385211	 0.0000	 0.7241	4835	496	202.998	73.293	21.252	  21.1986	  4.77313	  33.8760
#0003384	2018/06/27 06:00:25	16.78	 1.11079	0.075305	-0.838960	 5.72	21.63	21.180	 5.375	7.932155	8.419134	 0.0000	 0.7300	4835	496	210.663	76.035	21.234	  21.2177	  4.77360	  33.8647
#0003385	2018/06/27 06:30:25	16.78	 1.10778	0.075953	-0.838212	 5.72	21.83	21.270	 5.179	7.942519	8.430968	 0.0000	 0.7211	4835	496	200.991	72.865	21.461	  21.8569	  4.82471	  33.7660
#0003386	2018/06/27 07:00:25	16.78	 1.09847	0.082014	-0.831981	 5.71	22.06	21.549	 5.035	8.043900	8.534553	 0.0000	 0.7036	4835	496	250.945	91.427	21.716	  21.7773	  4.82931	  33.8645
#0003387	2018/06/27 07:30:25	16.78	 1.09436	0.080881	-0.833043	 5.71	22.14	21.673	 4.914	8.023473	8.515019	 0.0000	 0.6937	4835	496	290.881	106.130	21.790	  21.9339	  4.83658	  33.7989
#0003388	2018/06/27 08:00:25	16.78	 1.09081	0.078289	-0.835548	 5.73	22.23	21.781	 4.778	7.978288	8.471031	 0.0000	 0.6902	4835	496	285.334	104.284	21.879	  21.9591	  4.84513	  33.8462
#0003389	2018/06/27 08:30:25	16.78	 1.08881	0.075506	-0.838266	 5.71	22.28	21.842	 4.552	7.930242	8.423955	 0.0000	 0.6933	4835	496	271.260	99.188	21.903	  21.8077	  4.82847	  33.8340
#0003390	2018/06/27 09:00:25	16.78	 1.08861	0.072093	-0.841674	 5.73	22.30	21.848	 4.408	7.871870	8.365660	 0.0000	 0.6874	4835	496	264.867	96.890	21.925	  21.9782	  4.83321	  33.7379
#0003391	2018/06/27 09:30:25	16.79	 1.08825	0.070449	-0.843273	 5.71	22.30	21.858	 4.257	7.843716	8.338228	 0.0000	 0.6907	4835	496	272.614	99.724	21.925	  21.8712	  4.83676	  33.8493
#0003392	2018/06/27 10:00:25	16.79	 1.08793	0.070446	-0.843283	 5.73	22.34	21.868	 4.180	7.843581	8.337964	 0.0000	 0.6867	4835	496	259.412	94.995	21.979	  22.1439	  4.86040	  33.8213
#0003393	2018/06/27 10:30:25	16.79	 1.08604	0.071042	-0.842652	 5.72	22.37	21.925	 4.060	7.853323	8.348131	 0.0000	 0.6821	4835	496	235.100	86.128	22.001	  21.9958	  4.84573	  33.8222
#0003394	2018/06/27 11:00:25	16.79	 1.08577	0.070712	-0.842972	 5.73	22.38	21.934	 3.977	7.847621	8.342597	 0.0000	 0.6807	4835	496	210.863	77.248	22.000	  21.9773	  4.84582	  33.8374
#0003395	2018/06/27 11:30:25	16.79	 1.08563	0.071206	-0.842451	 5.72	22.39	21.938	 3.920	7.856014	8.351452	 0.0000	 0.6857	4835	496	197.673	72.425	22.007	  21.9915	  4.84778	  33.8416
#0003396	2018/06/27 12:00:25	16.79	 1.08520	0.071187	-0.842471	 5.73	22.41	21.951	 3.935	7.855596	8.350971	 0.0000	 0.6827	4835	496	192.782	70.658	22.025	  22.0008	  4.84942	  33.8472
#0003397	2018/06/27 12:30:25	16.79	 1.08504	0.070752	-0.842895	 5.71	22.40	21.956	 3.915	7.848132	8.343673	 0.0000	 0.6831	4835	496	186.279	68.270	22.022	  21.9760	  4.84796	  33.8552
#0003398	2018/06/27 13:00:25	16.79	 1.08513	0.070692	-0.842992	 5.73	22.40	21.953	 3.949	7.847119	8.342052	 0.0000	 0.6799	4835	496	178.466	65.403	22.018	  21.9991	  4.84799	  33.8373
#0003399	2018/06/27 13:30:25	16.79	 1.08469	0.070950	-0.842739	 5.71	22.42	21.967	 4.049	7.851421	8.346224	 0.0000	 0.6849	4835	496	163.393	59.900	22.037	  21.9218	  4.84284	  33.8575
#0003400	2018/06/27 14:00:25	16.79	 1.08441	0.071111	-0.842558	 5.73	22.43	21.975	 4.173	7.854098	8.349230	 0.0000	 0.6749	4835	496	156.585	57.425	22.056	  22.1028	  4.85651	  33.8230
#0003401	2018/06/27 14:30:25	16.79	 1.08827	0.069558	-0.844315	 5.71	22.20	21.858	 4.349	7.828497	8.320443	 0.0000	 0.6936	4835	496	61.034	22.259	21.767	  21.1378	  4.77885	  33.9697
#0003402	2018/06/27 15:00:25	16.79	 1.11094	0.097207	-0.817038	 5.73	21.72	21.175	 4.491	8.307219	8.794556	 0.0000	 0.7195	4835	496	260.517	93.938	21.185	  20.9183	  4.75539	  33.9570
#0003403	2018/06/27 15:30:25	16.79	 1.11693	0.094626	-0.819793	 5.72	21.51	20.996	 4.659	8.264673	8.749487	 0.0000	 0.7339	4835	496	264.663	95.110	21.012	  20.8721	  4.74943	  33.9461
#0003404	2018/06/27 16:00:25	16.79	 1.12031	0.090984	-0.823551	 5.73	21.39	20.896	 4.780	8.203186	8.686259	 0.0000	 0.7366	4835	496	237.751	85.295	20.926	  20.8131	  4.74276	  33.9396
#0003405	2018/06/27 16:30:25	16.79	 1.12203	0.088728	-0.825883	 5.73	21.34	20.845	 4.885	8.164971	8.646872	 0.0000	 0.7459	4835	496	255.434	91.571	20.888	  20.8249	  4.74190	  33.9233
#0003406	2018/06/27 17:00:25	16.79	 1.12445	0.083849	-0.830828	 5.71	21.24	20.773	 4.988	8.081945	8.562915	 0.0000	 0.7544	4835	496	217.286	77.761	20.800	  20.6599	  4.73147	  33.9713
#0003407	2018/06/27 17:30:25	16.78	 1.12694	0.072438	-0.842312	 5.71	21.18	20.699	 5.015	7.886862	8.366771	 0.0000	 0.7493	4835	496	242.962	86.876	20.758	  20.7380	  4.74456	  34.0141
#0003408	2018/06/27 18:00:25	16.78	 1.12595	0.069779	-0.844982	 5.71	21.23	20.728	 5.057	7.841038	8.320663	 0.0000	 0.7517	4835	496	234.876	84.080	20.815	  20.8411	  4.75386	  34.0063
#0003409	2018/06/27 18:30:25	16.78	 1.12372	0.075036	-0.839624	 5.73	21.29	20.795	 5.020	7.930654	8.411844	 0.0000	 0.7562	4835	496	220.110	78.925	20.899	  20.9436	  4.75934	  33.9684
#0003410	2018/06/27 19:00:25	16.78	 1.12065	0.083407	-0.831216	 5.73	21.38	20.886	 4.982	8.073408	8.554998	 0.0000	 0.7465	4835	496	202.969	72.938	21.011	  21.0678	  4.77319	  33.9803
#0003411	2018/06/27 19:30:25	16.79	 1.11765	0.083831	-0.830735	 5.72	21.44	20.975	 4.900	8.079896	8.562251	 0.0000	 0.7348	4835	496	189.954	68.346	21.075	  21.0289	  4.76835	  33.9726
#0003412	2018/06/27 20:00:25	16.79	 1.11655	0.082594	-0.831967	 5.73	21.44	21.008	 4.836	8.058432	8.540778	 0.0000	 0.7392	4835	496	198.346	71.381	21.085	  21.0417	  4.76829	  33.9619
#0003413	2018/06/27 20:30:25	16.78	 1.11514	0.085696	-0.828806	 5.73	21.51	21.049	 4.757	8.111212	8.594468	 0.0000	 0.7357	4835	496	170.225	61.379	21.184	  21.3053	  4.79462	  33.9624
#0003414	2018/06/27 21:00:25	16.79	 1.11034	0.086979	-0.827439	 5.71	21.66	21.193	 4.669	8.131925	8.616243	 0.0000	 0.7245	4835	496	160.374	57.992	21.330	  21.3316	  4.79367	  33.9340
#0003415	2018/06/27 21:30:25	16.79	 1.10635	0.086332	-0.828002	 5.73	21.79	21.312	 4.663	8.119798	8.605258	 0.0000	 0.7129	4835	496	169.151	61.326	21.464	  21.5915	  4.82005	  33.9376
#0003416	2018/06/27 22:00:25	16.79	 1.10182	0.085449	-0.828804	 5.73	21.92	21.448	 4.614	8.103517	8.590010	 0.0000	 0.7132	4835	496	148.229	53.867	21.584	  21.3824	  4.81912	  34.0957
#0003417	2018/06/27 22:30:25	16.79	 1.09908	0.076904	-0.837315	 5.73	21.94	21.531	 4.568	7.956651	8.443520	 0.0000	 0.7085	4835	496	130.068	47.289	21.608	  21.3073	  4.78617	  33.8937
#0003418	2018/06/27 23:00:25	16.79	 1.09939	0.075111	-0.839085	 5.72	21.87	21.522	 4.619	7.926063	8.413358	 0.0000	 0.7142	4835	496	118.599	43.109	21.596	  21.4664	  4.80626	  33.9273
#0003419	2018/06/27 23:30:25	16.79	 1.09832	0.075175	-0.838982	 5.73	21.95	21.554	 4.667	7.926900	8.414772	 0.0000	 0.7081	4835	496	104.154	37.884	21.631	  21.4600	  4.81022	  33.9637
#0003420	2018/06/28 00:00:25	16.79	 1.09816	0.075113	-0.839052	 5.73	21.94	21.559	 4.732	7.925802	8.413527	 0.0000	 0.7026	4835	496	210.799	76.701	21.649	  21.4156	  4.81371	  34.0265
#0003421	2018/06/28 00:30:25	16.79	 1.09707	0.074737	-0.839407	 5.73	21.92	21.591	 4.834	7.919107	8.407095	 0.0000	 0.7077	4835	496	114.361	41.602	21.638	  21.4438	  4.80724	  33.9528
#0003422	2018/06/28 01:00:25	16.79	 1.09894	0.075102	-0.839102	 5.73	21.89	21.535	 4.937	7.925794	8.412915	 0.0000	 0.7108	4835	496	54.024	19.624	21.563	  21.4091	  4.80235	  33.9416
#0003423	2018/06/28 01:30:25	16.79	 1.09830	0.074959	-0.839226	 5.73	22.00	21.554	 5.065	7.923196	8.410581	 0.0000	 0.7079	4835	496	25.761	9.385	21.711	  21.8655	  4.84814	  33.9431
#0003424	2018/06/28 02:00:25	16.79	 1.09395	0.074067	-0.840050	 5.71	22.14	21.686	 5.243	7.906897	8.395115	 0.0000	 0.6975	4835	496	76.371	27.862	21.785	  21.8398	  4.84536	  33.9415
